customer_id,age,gender,income,city,membership_type,referral_source,signup_date,last_purchase_date,num_purchases,total_spent,avg_rating,discount_used,product_review,is_churned
CUST00613,41.0,,17132.0,Tehran,Gold,Google Ads,2022-08-22,2023-04-06,8,352.96,3.9,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00614,24.0,Female,57497.0,Tehran,Gold,Direct,2019-01-27,2022-04-09,4,122.71,,1,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00615,67.0,Male,18054.0,Tabriz,Bronze,Direct,2019-02-22,2020-12-06,13,742.9,3.6,0,اصلا راضی نبودم، محصول آسیب دیده رسید,1
CUST00616,40.0,Female,52337.0,Mashhad,Bronze,Instagram,2022-10-23,2024-07-17,13,311.08,4.5,1,اصلا راضی نبودم، محصول آسیب دیده رسید,1
CUST00617,39.0,Male,45343.0,Tabriz,Bronze,,2023-02-28,2023-12-09,9,306.52,4.3,0,بسته بندی بد بود ولی محصول سالم بود,0
CUST00618,47.0,Male,23940.0,Tehran,Silver,Friend Referral,2019-03-19,2020-04-13,6,354.41,4.5,0,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00619,44.0,Female,45266.0,Qom,Bronze,Email Campaign,2023-05-30,2024-05-23,6,187.14,3.1,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00620,41.0,Female,259710.0,Yazd,Bronze,Direct,2019-03-28,2021-05-04,8,353.77,2.7,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00621,29.0,Male,19932.0,Isfahan,Platinum,Direct,2023-11-26,2024-09-05,5,156.87,3.3,0,,0
CUST00622,44.0,Female,31498.0,Shiraz,Gold,Instagram,2024-02-29,2024-08-11,8,128.37,4.4,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00623,61.0,Female,38077.0,Sanandaj,Bronze,Instagram,2020-12-12,2022-12-14,9,646.41,4.6,1,پشتیبانی ضعیف بود اما محصول خوب بود,1
CUST00624,54.0,Male,30267.0,Isfahan,Silver,Instagram,2023-05-05,2024-12-05,13,875.79,4.9,0,,0
CUST00625,57.0,Female,47093.0,Ahvaz,Bronze,Direct,2019-10-13,2022-01-10,5,329.29,3.8,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00626,,Female,45848.0,Tehran,Gold,Google Ads,2021-04-06,2024-09-04,8,290.09,4.2,1,بسته بندی بد بود ولی محصول سالم بود,0
CUST00627,26.0,Female,90910.0,Ahvaz,Silver,Direct,2020-01-16,2020-05-18,7,530.37,3.6,0,عالی بود، حتما دوباره خرید میکنم,1
CUST00628,36.0,Female,34298.0,Tehran,Bronze,Google Ads,2022-09-21,2023-08-30,9,703.08,5.0,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00629,39.0,Female,,Sanandaj,Gold,Direct,2019-02-18,2024-04-06,11,1109.66,,0,,0
CUST00630,51.0,Male,63097.0,Karaj,Bronze,Instagram,2023-05-27,2024-10-31,3,110.41,4.9,1,,0
CUST00631,18.0,Female,143830.0,Rasht,Bronze,Instagram,2023-05-09,2023-06-29,11,510.53,3.9,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00632,56.0,Female,33646.0,Karaj,Bronze,Google Ads,2019-04-02,2019-08-08,9,143.57,5.0,1,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00633,36.0,Male,28220.0,Ahvaz,Silver,Friend Referral,2022-02-17,2023-12-05,5,548.35,4.2,0,,0
CUST00634,33.0,Female,77236.0,Shiraz,Bronze,Google Ads,2020-02-09,2023-04-04,6,191.52,4.2,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00635,26.0,Female,45764.0,Yazd,Bronze,Direct,2019-03-14,2024-12-30,6,72.6,3.6,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00636,-5.0,Other,78354.0,Sanandaj,Bronze,Instagram,2023-11-06,2024-08-04,4,411.49,5.0,0,,0
CUST00637,48.0,Male,55831.0,Shiraz,Bronze,Google Ads,2021-02-06,2024-05-31,3,107.16,,0,عالی بود، حتما دوباره خرید میکنم,1
CUST00638,39.0,Male,10259.0,Zahedan,Gold,Email Campaign,2021-01-07,2023-10-30,7,971.92,4.5,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00639,23.0,Female,45515.0,Ahvaz,Bronze,Instagram,2021-09-18,2021-10-09,2,83.94,4.3,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00640,22.0,Male,43771.0,Tabriz,Bronze,Email Campaign,2019-02-17,2019-08-01,9,196.09,3.6,0,,1
CUST00641,,Female,39335.0,Shiraz,Silver,,2022-01-04,2024-05-27,6,442.1,4.6,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00642,58.0,Male,33545.0,Tehran,Gold,Instagram,2024-05-07,2024-12-13,4,135.98,4.1,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00643,35.0,Male,13971.0,Tehran,Gold,Google Ads,2019-09-16,2021-01-25,12,769.86,4.1,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00644,20.0,Male,61360.0,Tehran,Silver,Google Ads,2024-05-16,2024-11-09,4,91.69,4.7,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00645,35.0,Male,45445.0,Shiraz,Bronze,Direct,2021-07-22,2023-08-18,7,414.26,,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00646,35.0,Female,70345.0,Mashhad,Gold,Telegram,2023-11-06,2024-06-26,9,267.59,4.1,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00647,6.0,Male,14425.0,Shiraz,Silver,Telegram,2021-11-02,2024-02-16,6,422.04,5.0,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00648,37.0,Male,49231.0,Bandar Abbas,Bronze,Direct,2024-04-27,2024-10-01,8,306.22,3.5,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00649,35.0,Male,31546.0,Mashhad,Platinum,Instagram,2019-07-06,2021-04-28,7,324.5,2.9,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00650,46.0,Female,39588.0,Shiraz,Bronze,Email Campaign,2020-11-26,2022-11-20,8,267.87,3.5,0,عالی بود، حتما دوباره خرید میکنم,1
CUST00651,60.0,Male,31764.0,Tehran,Platinum,Direct,2019-08-21,2020-08-30,9,355.94,4.2,0,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00652,52.0,Female,50320.0,Tehran,Gold,Telegram,2022-12-06,2024-12-04,8,555.64,4.6,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00653,120.0,Female,32935.0,Rasht,Silver,Email Campaign,2021-04-20,2024-10-10,8,125.19,3.6,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00654,25.0,Female,19319.0,Tabriz,Platinum,Direct,2022-02-19,2022-12-18,8,405.09,5.0,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00655,69.0,Female,38248.0,Rasht,Gold,Instagram,2023-12-28,2024-09-28,8,1494.71,4.2,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00656,39.0,Female,31936.0,Tehran,Bronze,Friend Referral,2021-08-22,2023-07-30,7,651.92,4.2,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00657,38.0,Other,34543.0,Tabriz,Silver,Friend Referral,2023-02-18,2023-03-10,12,435.21,3.2,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00658,38.0,Male,5363.0,Isfahan,Bronze,Instagram,2023-07-12,2024-03-24,84,3732.15,3.1,0,,0
CUST00659,40.0,Male,54698.0,Tehran,Bronze,,2020-10-13,2021-11-15,4,112.45,2.9,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00660,36.0,Male,30068.0,Tehran,Gold,Instagram,2023-01-09,2024-06-20,10,625.95,5.0,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00661,31.0,Female,16173.0,Tehran,Bronze,Telegram,2020-07-22,2020-09-10,9,110.93,4.9,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00662,31.0,,63167.0,Isfahan,Bronze,Friend Referral,2022-05-26,2023-08-15,7,207.85,4.1,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00663,38.0,Female,53200.0,Tehran,Silver,Instagram,2020-05-07,2023-11-21,8,174.22,3.2,0,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00664,31.0,Male,29840.0,Bandar Abbas,Gold,Email Campaign,2020-10-30,2023-02-03,12,347.97,3.9,1,,0
CUST00665,29.0,Other,18191.0,Isfahan,Bronze,Email Campaign,2020-09-12,2022-04-29,4,195.05,5.0,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00666,39.0,Male,40409.0,Tehran,Bronze,Friend Referral,2022-12-21,2024-09-16,6,18.85,3.7,0,بسته بندی بد بود ولی محصول سالم بود,1
CUST00667,35.0,Male,39099.0,Tehran,Bronze,Google Ads,2019-10-30,2024-10-28,9,291.34,3.5,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00668,56.0,Male,63234.0,Ahvaz,Silver,Instagram,2023-08-08,2024-04-25,10,269.79,,1,عالی بود، حتما دوباره خرید میکنم,0
CUST00669,,Male,27827.0,Tehran,Bronze,Google Ads,2019-01-08,2021-12-15,17,1368.41,3.9,0,پشتیبانی ضعیف بود اما محصول خوب بود,1
CUST00670,51.0,Female,74381.0,Yazd,Silver,Google Ads,2023-03-08,2024-08-06,9,165.2,4.6,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00671,53.0,Male,26261.0,Sanandaj,Bronze,Friend Referral,2024-01-22,2024-05-17,7,345.41,2.6,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00672,13.0,Female,16196.0,Tehran,Bronze,,2021-11-07,2024-12-22,4,145.37,4.2,1,عالی بود، حتما دوباره خرید میکنم,0
CUST00673,34.0,Female,18410.0,Shiraz,Platinum,Telegram,2021-11-22,2024-01-05,13,1099.63,3.6,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00674,34.0,Female,34981.0,Tehran,Bronze,Email Campaign,2019-08-10,2024-10-10,7,537.24,3.7,0,,0
CUST00675,21.0,Female,34916.0,Qom,Silver,Telegram,2021-08-28,2024-04-26,8,978.05,4.6,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00676,29.0,Male,44210.0,Mashhad,Bronze,Friend Referral,2022-02-15,2023-03-18,7,606.67,3.2,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00677,25.0,Female,,Isfahan,Silver,Email Campaign,2024-01-24,2024-07-12,9,467.98,4.2,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00678,,Female,65277.0,Tehran,Silver,Friend Referral,2024-02-10,2024-03-07,8,584.96,4.4,1,,0
CUST00679,49.0,Male,31050.0,Qom,Bronze,Email Campaign,2019-11-23,2021-11-02,12,404.67,4.5,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00680,53.0,Female,10962.0,Mashhad,Bronze,Google Ads,2019-04-01,2023-01-25,9,406.12,4.6,0,,0
CUST00681,47.0,Male,33770.0,Tehran,Bronze,Instagram,2022-05-01,2024-10-15,7,326.39,4.5,1,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00682,24.0,Male,10894.0,Qom,Silver,Email Campaign,2022-02-18,2023-07-31,8,153.99,4.6,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00683,32.0,Female,42738.0,Tabriz,Gold,Telegram,2019-08-14,2021-06-28,9,742.83,3.5,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00684,44.0,Female,68481.0,Yazd,Silver,Email Campaign,2021-10-26,2023-06-30,6,627.25,5.0,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00685,23.0,Male,20096.0,Tehran,Silver,Email Campaign,2019-08-03,2020-02-04,8,294.12,3.3,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00686,47.0,Female,85062.0,Rasht,Bronze,Instagram,2019-09-25,2021-08-20,4,156.0,4.4,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00687,35.0,Female,60216.0,Qom,Bronze,Friend Referral,2019-08-06,2024-12-30,9,215.56,3.6,0,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00688,34.0,Female,74898.0,Tehran,Bronze,Google Ads,2019-05-07,2019-08-16,6,84.98,2.9,0,عالی بود، حتما دوباره خرید میکنم,1
CUST00689,47.0,Male,40690.0,Karaj,Bronze,Telegram,2024-03-07,2024-07-07,3,202.8,3.7,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00690,,Female,20017.0,Shiraz,Bronze,Direct,2024-02-01,2024-03-25,8,120.98,4.0,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00691,34.0,Male,58017.0,Zahedan,Silver,Google Ads,2022-08-22,2023-05-31,12,171.79,5.0,1,عالی بود، حتما دوباره خرید میکنم,1
CUST00692,52.0,Female,24965.0,Tehran,Silver,Telegram,2023-07-22,2023-11-15,4,258.56,5.0,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00693,25.0,Male,38977.0,Qom,Platinum,Direct,2022-09-04,2024-05-11,11,518.53,4.0,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00694,45.0,Male,32767.0,Mashhad,Bronze,Instagram,2020-12-08,2022-06-17,13,882.37,3.1,1,اصلا راضی نبودم، محصول آسیب دیده رسید,1
CUST00695,45.0,Female,71312.0,Sanandaj,Silver,Direct,2021-09-12,2022-01-03,7,150.34,3.2,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00696,34.0,Male,56286.0,Isfahan,Gold,Telegram,2019-11-11,2022-03-14,10,1327.68,4.6,0,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00697,42.0,Male,34602.0,Sanandaj,Silver,Email Campaign,2023-01-29,2024-07-24,6,112.21,4.6,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00698,23.0,Male,11260.0,Urmia,Bronze,Google Ads,2024-05-12,2024-10-22,5,134.81,3.7,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00699,150.0,Female,24807.0,Isfahan,Bronze,Instagram,2020-07-02,2023-03-05,11,245.05,3.3,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00700,36.0,Male,55411.0,Kerman,Bronze,Friend Referral,2024-05-30,2024-12-04,8,1041.68,4.8,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00701,32.0,Female,42962.0,Bandar Abbas,Bronze,Instagram,2023-09-05,2024-06-23,8,240.56,3.2,1,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00702,51.0,Male,14736.0,Isfahan,Gold,,2021-02-17,2024-06-19,8,138.69,3.8,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00703,30.0,Male,12284.0,Shiraz,Bronze,Instagram,2020-03-18,2021-01-03,8,1431.66,4.4,0,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00704,21.0,Male,40835.0,Tabriz,Bronze,Direct,2019-09-22,2024-12-14,5,582.07,2.7,0,پشتیبانی ضعیف بود اما محصول خوب بود,1
CUST00705,19.0,Female,19260.0,Isfahan,Gold,Friend Referral,2019-08-16,2020-05-02,10,943.08,4.8,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00706,45.0,Male,20405.0,Tehran,Gold,Google Ads,2023-01-18,2023-08-12,8,896.04,5.0,1,,0
CUST00707,23.0,Male,54370.0,Tehran,Silver,Instagram,2020-06-07,2021-12-22,9,161.84,4.2,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00708,59.0,Other,74708.0,Isfahan,Silver,Telegram,2019-10-06,2019-11-23,9,1101.52,4.1,1,پشتیبانی ضعیف بود اما محصول خوب بود,1
CUST00709,13.0,Female,23146.0,Shiraz,Bronze,Telegram,2023-11-22,2023-11-27,4,139.26,4.1,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00710,58.0,Male,35353.0,Tehran,Bronze,Google Ads,2020-10-05,2021-10-18,10,535.4,4.3,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00711,41.0,Male,34733.0,Yazd,Bronze,Email Campaign,2019-07-25,2023-06-11,7,283.98,3.6,0,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00712,37.0,Female,32908.0,Karaj,Silver,Google Ads,2020-07-02,2021-02-10,8,831.27,3.3,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00713,31.0,Male,37211.0,Tehran,Platinum,Friend Referral,2021-11-11,2024-09-22,4,10.87,3.9,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00714,43.0,Male,57177.0,Qom,Bronze,Friend Referral,2022-11-11,2024-08-28,12,187.85,,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00715,38.0,Female,24237.0,Qom,Silver,Instagram,2023-03-27,2023-07-14,4,447.48,3.4,1,عالی بود، حتما دوباره خرید میکنم,0
CUST00716,51.0,Female,14543.0,Sanandaj,Bronze,Email Campaign,2021-06-13,2023-06-06,5,121.43,3.2,1,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00717,39.0,Female,100108.0,Tehran,Silver,Google Ads,2019-04-27,2023-03-19,7,709.2,3.8,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00718,40.0,Male,69818.0,Tehran,Bronze,Instagram,2019-06-02,2022-09-09,12,278.95,3.2,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00719,34.0,Male,18729.0,Zahedan,Bronze,Google Ads,2019-06-03,2022-03-04,11,371.46,4.6,1,پشتیبانی ضعیف بود اما محصول خوب بود,1
CUST00720,37.0,Female,39394.0,Zahedan,Gold,Telegram,2021-01-14,2022-12-12,11,1537.8,1.7,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00721,42.0,Male,66597.0,Karaj,Silver,Friend Referral,2024-02-14,2024-09-14,7,508.67,,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00722,17.0,Female,56921.0,Rasht,Silver,Telegram,2019-05-05,2020-03-05,9,430.05,5.0,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00723,22.0,Female,47916.0,Tehran,Bronze,Instagram,2020-10-10,2023-05-26,4,243.39,3.9,0,پشتیبانی ضعیف بود اما محصول خوب بود,1
CUST00724,47.0,Male,32790.0,Tabriz,Bronze,Google Ads,2019-08-02,2022-03-12,9,782.19,4.2,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00725,40.0,Other,102373.0,Tehran,Bronze,Direct,2021-12-12,2023-08-24,9,411.43,4.0,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00726,36.0,Female,41461.0,Tehran,Gold,Instagram,2021-06-09,2023-02-28,12,773.69,3.7,1,بسته بندی بد بود ولی محصول سالم بود,0
CUST00727,38.0,Female,26663.0,Kerman,Platinum,Email Campaign,2021-04-19,2023-09-12,13,2357.52,4.9,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00728,42.0,Male,61245.0,Tehran,Silver,Instagram,2023-03-18,2024-11-13,10,167.38,3.7,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00729,32.0,Male,38470.0,Shiraz,Bronze,Email Campaign,2021-02-04,2022-08-13,2,94.83,,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00730,120.0,Female,44796.0,Zahedan,Gold,Google Ads,2022-11-09,2023-01-14,5,140.08,4.6,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00731,40.0,Male,41023.0,Tehran,Silver,Telegram,2022-10-09,2023-03-13,10,196.14,2.7,1,,0
CUST00732,26.0,,48926.0,Sanandaj,Silver,Instagram,2019-07-15,2021-10-26,8,376.11,3.9,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00733,43.0,Male,20190.0,Bandar Abbas,Bronze,Instagram,2019-01-20,2019-08-13,4,79.91,3.7,1,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00734,18.0,Female,15204.0,Tabriz,Gold,Instagram,2020-07-15,2022-09-08,11,191.56,3.9,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00735,50.0,Male,85861.0,Tehran,Silver,Instagram,2019-03-10,2019-08-11,7,269.22,3.8,1,اصلا راضی نبودم، محصول آسیب دیده رسید,1
CUST00736,44.0,Female,42182.0,Isfahan,Gold,Google Ads,2020-11-14,2023-11-16,3,189.33,4.4,0,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00737,41.0,Male,57671.0,Mashhad,Gold,Friend Referral,2021-12-08,2024-11-14,7,417.04,4.9,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00738,50.0,Male,12634.0,Isfahan,Bronze,Telegram,2023-11-19,2024-08-15,9,351.81,4.4,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00739,58.0,Male,68872.0,Isfahan,Gold,Direct,2022-01-20,2023-08-27,10,122.57,3.9,0,عالی بود، حتما دوباره خرید میکنم,1
CUST00740,50.0,Female,26559.0,Sanandaj,Gold,Telegram,2021-01-06,2022-12-14,8,92.44,4.5,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00741,16.0,Male,335820.0,Tehran,Bronze,Telegram,2020-07-07,2021-01-01,12,657.75,4.6,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00742,23.0,Female,34961.0,Karaj,Bronze,Friend Referral,2023-09-04,2023-10-21,10,248.77,4.4,1,,0
CUST00743,31.0,Female,20195.0,Tehran,Bronze,Friend Referral,2023-04-09,2023-06-19,10,494.58,4.8,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00744,38.0,Male,36278.0,Ahvaz,Silver,Friend Referral,2019-11-23,2020-03-14,9,402.4,2.5,0,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00745,44.0,Female,33463.0,Urmia,Bronze,Email Campaign,2021-09-07,2023-10-03,9,56.64,4.1,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00746,29.0,Male,1029195.0,Isfahan,Silver,Google Ads,2019-12-07,2022-05-21,8,906.26,,0,,1
CUST00747,40.0,Other,90040.0,Tehran,Bronze,Instagram,2023-05-04,2023-10-09,5,56.97,3.1,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00748,29.0,Female,88337.0,Qom,Gold,Telegram,2021-09-07,2023-11-01,9,310.92,4.3,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00749,31.0,Male,9333.0,Karaj,Bronze,Instagram,2023-05-31,2023-06-29,5,68.69,4.7,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00750,21.0,Male,20721.0,Qom,Bronze,Email Campaign,2023-08-10,2023-11-14,6,146.34,3.9,1,بسته بندی بد بود ولی محصول سالم بود,0
CUST00751,27.0,Male,9275.0,Isfahan,Silver,Email Campaign,2021-04-12,2021-12-18,8,215.34,4.6,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00752,22.0,,17745.0,Isfahan,Silver,Instagram,2022-06-19,2023-11-19,6,174.81,4.8,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00753,26.0,Male,,Sanandaj,Bronze,Instagram,2021-04-01,2024-04-20,14,494.7,5.0,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00754,51.0,Female,46460.0,Zahedan,Bronze,Friend Referral,2021-05-18,2021-09-07,10,1298.34,4.9,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00755,120.0,Male,26583.0,Shiraz,Bronze,Telegram,2020-07-01,2021-03-16,9,170.31,5.0,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00756,70.0,Other,27031.0,Yazd,Gold,Google Ads,2024-04-13,2024-07-28,10,647.11,3.8,1,,0
CUST00757,44.0,Male,40500.0,Shiraz,Gold,Direct,2023-02-15,2024-09-11,7,656.69,3.8,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00758,40.0,Female,13022.0,Mashhad,Silver,Telegram,2023-06-20,2024-07-13,12,719.62,2.4,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00759,28.0,Female,21957.0,Tehran,Gold,Google Ads,2023-09-19,2024-09-10,9,964.66,3.4,1,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00760,46.0,Female,,Mashhad,Gold,Instagram,2020-08-30,2024-01-04,5,301.88,5.0,1,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00761,31.0,Male,32163.0,Tabriz,Bronze,Direct,2022-08-16,2023-10-16,6,354.56,3.7,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00762,39.0,Male,38032.0,Tehran,Platinum,Instagram,2020-03-09,2024-04-18,9,860.95,4.4,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00763,69.0,Male,89357.0,Shiraz,Gold,Email Campaign,2022-02-23,2024-06-30,7,372.28,4.3,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00764,37.0,Female,62630.0,Rasht,Bronze,Friend Referral,2021-02-10,2023-08-16,11,1035.66,5.0,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00765,52.0,Male,22889.0,Qom,Bronze,Telegram,2019-05-18,2023-09-30,4,212.2,2.7,1,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00766,30.0,Female,31045.0,Ahvaz,Bronze,Email Campaign,2024-02-09,2024-12-13,8,744.05,4.3,1,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00767,,Male,29802.0,Urmia,Bronze,Email Campaign,2020-01-20,2024-04-29,4,486.58,4.3,1,,0
CUST00768,59.0,Female,26676.0,Tehran,Gold,Google Ads,2019-11-10,2021-07-28,9,280.16,3.5,0,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00769,30.0,Other,641490.0,Tabriz,Silver,Instagram,2019-03-31,2020-01-01,9,247.67,4.8,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00770,60.0,Female,11898.0,Rasht,Gold,Direct,2023-06-03,2024-11-16,7,749.14,3.1,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00771,,Male,61601.0,Tabriz,Gold,Friend Referral,2020-02-15,2020-03-16,9,825.84,4.8,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00772,31.0,Male,100321.0,Isfahan,Silver,Instagram,2020-08-27,2021-04-30,7,52.37,2.6,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00773,,Male,30887.0,Tehran,Silver,Email Campaign,2022-12-14,2024-01-28,12,599.03,3.5,1,عالی بود، حتما دوباره خرید میکنم,0
CUST00774,50.0,Male,30527.0,Urmia,Bronze,Instagram,2023-07-06,2023-08-01,11,1529.7,4.0,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00775,45.0,Female,39904.0,Shiraz,Bronze,Instagram,2022-08-02,2022-10-13,7,109.1,4.3,0,پشتیبانی ضعیف بود اما محصول خوب بود,1
CUST00776,19.0,Female,66945.0,Yazd,Silver,Instagram,2020-05-14,2023-06-08,9,122.13,,0,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00777,29.0,Other,29894.0,Ahvaz,Bronze,Telegram,2022-11-09,2024-09-11,11,260.64,4.8,0,,0
